"district_id","state_id","n_sample","muslim_share","employment_rate"
26,"(08) Rajasthan 08",687,4.80349344978166,52.6928675400291
26,"(10) Bihar 10",203,25.1231527093596,32.512315270936
26,"(21) Orissa 21",181,3.31491712707182,32.5966850828729
26,"(23) Madhya Pradesh 23",424,19.1037735849057,41.2735849056604
26,"(27) Maharashtra 27",696,4.31034482758621,56.4655172413793
26,"(29) Karnataka 29",1159,4.57290767903365,48.9214840379638
27,"(10) Bihar 10",875,19.7714285714286,34.8571428571429
27,"(21) Orissa 21",199,5.0251256281407,32.1608040201005
27,"(23) Madhya Pradesh 23",630,6.19047619047619,53.6507936507937
27,"(27) Maharashtra 27",645,5.11627906976744,57.5193798449612
27,"(29) Karnataka 29",615,6.50406504065041,54.4715447154472
27,"(33) Tamil Nadu 33",171,32.7485380116959,27.4853801169591
28,"(09) Uttar Pradesh 09",210,3.80952380952381,34.7619047619048
28,"(10) Bihar 10",432,26.3888888888889,34.9537037037037
28,"(21) Orissa 21",123,0,39.8373983739837
28,"(23) Madhya Pradesh 23",164,0,58.5365853658537
28,"(33) Tamil Nadu 33",180,0,32.2222222222222
29,"(08) Rajasthan 08",416,13.7019230769231,36.0576923076923
29,"(09) Uttar Pradesh 09",688,10.1744186046512,44.0406976744186
29,"(21) Orissa 21",368,0,54.3478260869565
29,"(23) Madhya Pradesh 23",250,72.8,38.8
29,"(27) Maharashtra 27",231,21.2121212121212,34.6320346320346
29,"(29) Karnataka 29",354,5.93220338983051,54.2372881355932
29,"(33) Tamil Nadu 33",570,13.2042253521127,42.9824561403509
30,"(08) Rajasthan 08",196,6.12244897959184,41.3265306122449
30,"(09) Uttar Pradesh 09",263,1.90114068441065,47.5285171102662
30,"(10) Bihar 10",266,19.5488721804511,30.4511278195489
30,"(23) Madhya Pradesh 23",285,19.6491228070175,49.4736842105263
30,"(27) Maharashtra 27",1308,5.8868501529052,37.5382262996942
30,"(33) Tamil Nadu 33",471,18.0467091295117,34.8195329087049
31,"(08) Rajasthan 08",192,21.3541666666667,44.7916666666667
31,"(10) Bihar 10",272,0,40.0735294117647
31,"(27) Maharashtra 27",1164,4.03780068728522,40.1202749140894
32,"(08) Rajasthan 08",984,20.3252032520325,54.5731707317073
32,"(10) Bihar 10",1159,13.8912855910267,31.2338222605695
32,"(23) Madhya Pradesh 23",197,75.6345177664975,38.5786802030457
32,"(27) Maharashtra 27",388,4.12371134020619,43.5567010309278
33,"(09) Uttar Pradesh 09",246,18.2926829268293,47.9674796747967
34,"(09) Uttar Pradesh 09",654,43.4250764525994,42.2018348623853
34,"(27) Maharashtra 27",241,3.7344398340249,26.9709543568465
35,"(10) Bihar 10",268,11.1940298507463,23.8805970149254
35,"(23) Madhya Pradesh 23",813,0,59.409594095941
36,"(09) Uttar Pradesh 09",385,14.025974025974,32.2077922077922
36,"(23) Madhya Pradesh 23",407,1.71990171990172,61.6707616707617
37,"(23) Madhya Pradesh 23",507,0,52.0710059171598
38,"(23) Madhya Pradesh 23",196,19.8979591836735,37.2448979591837
39,"(23) Madhya Pradesh 23",150,6,34
40,"(09) Uttar Pradesh 09",258,0,37.2093023255814
41,"(09) Uttar Pradesh 09",125,0,44
41,"(23) Madhya Pradesh 23",226,0,69.0265486725664
42,"(09) Uttar Pradesh 09",400,3.5,56.25
42,"(23) Madhya Pradesh 23",298,0,67.4496644295302
44,"(09) Uttar Pradesh 09",196,6.12244897959184,41.8367346938776
44,"(23) Madhya Pradesh 23",418,1.19617224880383,57.6555023923445
45,"(09) Uttar Pradesh 09",793,6.17906683480454,40.7313997477932
46,"(09) Uttar Pradesh 09",232,45.2586206896552,27.5862068965517
47,"(09) Uttar Pradesh 09",543,9.57642725598527,42.7255985267035
48,"(09) Uttar Pradesh 09",396,12.3737373737374,40.9090909090909
49,"(09) Uttar Pradesh 09",845,13.2544378698225,49.2307692307692
50,"(09) Uttar Pradesh 09",362,35.6353591160221,55.2486187845304
51,"(09) Uttar Pradesh 09",327,23.5474006116208,60.5504587155963
54,"(09) Uttar Pradesh 09",1030,35.0485436893204,52.3300970873786
58,"(09) Uttar Pradesh 09",253,29.6442687747036,35.5731225296443
59,"(09) Uttar Pradesh 09",791,20.7332490518331,45.8912768647282
60,"(09) Uttar Pradesh 09",161,13.0434782608696,44.0993788819876
62,"(09) Uttar Pradesh 09",324,63.8888888888889,36.7283950617284
63,"(09) Uttar Pradesh 09",253,11.4624505928854,35.5731225296443
65,"(09) Uttar Pradesh 09",1330,14.2105263157895,42.8571428571429
66,"(09) Uttar Pradesh 09",606,5.11551155115512,50
67,"(09) Uttar Pradesh 09",694,8.06916426512968,39.6253602305475
68,"(09) Uttar Pradesh 09",927,11.5426105717368,45.4153182308522
